,mean_residual,l2_relative_error,mse,method,ratio,seed,n_iterations,num_domain,num_boundary,num_initial,n_candidate_points,hard_constrained,model_version,influence_sign
247,0.021171624,0.2001970849916354,0.015126190686174688,RAR,0.02,1,10000,2540,80,160,10000,False,test,abs
248,0.02126453,0.19788839553807933,0.014779329321353509,RAR,0.02,1,10000,2540,80,160,10000,False,10k,abs
249,0.014467641000000002,0.009266206128303313,3.240544470347935e-05,random,0.05,1,50000,2540,80,160,10000,True,train,abs
250,0.014467641000000002,0.009266206128303313,3.240544470347935e-05,random,0.05,1,50000,2540,80,160,10000,True,test,abs
251,0.014846873500000001,0.009644343089510805,3.5104223838510994e-05,random,0.05,1,50000,2540,80,160,10000,True,10k,abs
252,0.030914398,0.06642301167468773,0.00166514170330822,IF,0.02,1,10000,2540,80,160,10000,True,train,pos
253,0.03244207,0.06584240742872516,0.0016361588865028034,IF,0.02,1,10000,2540,80,160,10000,True,test,pos
254,0.030914398,0.06642301167468773,0.00166514170330822,IF,0.02,1,10000,2540,80,160,10000,True,10k,pos
255,0.03698641,0.040304669489744635,0.0006130908013875018,IF,0.07,0,10000,2540,80,160,10000,True,train,abs
256,0.03698641,0.040304669489744635,0.0006130908013875018,IF,0.07,0,10000,2540,80,160,10000,True,test,abs
257,0.039433986000000004,0.042436168617119616,0.0006796516954252191,IF,0.07,0,10000,2540,80,160,10000,True,10k,abs
258,0.014944801,0.008614137041334848,2.8005132068964448e-05,IF,0.05,1,50000,2540,80,160,10000,True,train,pos
259,0.014944801,0.008614137041334848,2.8005132068964448e-05,IF,0.05,1,50000,2540,80,160,10000,True,test,pos
260,0.014944801,0.008614137041334848,2.8005132068964448e-05,IF,0.05,1,50000,2540,80,160,10000,True,10k,pos
261,0.015369134,0.09819446730347714,0.003639050720698607,IF,0.02,0,10000,2540,80,160,10000,False,train,neg
262,0.015369134,0.09819446730347714,0.003639050720698607,IF,0.02,0,10000,2540,80,160,10000,False,test,neg
263,0.016199598,0.0975602325298566,0.0035921935222131204,IF,0.02,0,10000,2540,80,160,10000,False,10k,neg
264,0.026741012999999998,0.03552776814914941,0.00047637605530681174,IF,0.02,1,10000,2540,80,160,10000,True,train,neg
265,0.031397037,0.03794997018304346,0.0005435468082388802,IF,0.02,1,10000,2540,80,160,10000,True,test,neg
266,0.026741012999999998,0.03552776814914941,0.00047637605530681174,IF,0.02,1,10000,2540,80,160,10000,True,10k,neg
267,0.034625106,0.04765750169368834,0.0008571890523880695,IF,0.06,0,10000,2540,80,160,10000,True,train,neg
268,0.034625106,0.04765750169368834,0.0008571890523880695,IF,0.06,0,10000,2540,80,160,10000,True,test,neg
269,0.034625106,0.04765750169368834,0.0008571890523880695,IF,0.06,0,10000,2540,80,160,10000,True,10k,neg
270,0.028753302999999997,0.03073343995087165,0.00035648102487378946,random,0.06,0,10000,2540,80,160,10000,True,train,pos
271,0.029494489,0.031097951179918943,0.00036498719375990953,random,0.06,0,10000,2540,80,160,10000,True,test,pos
272,0.028753302999999997,0.03073343995087165,0.00035648102487378946,random,0.06,0,10000,2540,80,160,10000,True,10k,pos
273,0.029514582999999997,0.03565044689685881,0.00047967162498869094,RAR,0.02,1,10000,2540,80,160,10000,True,train,abs
274,0.029514582999999997,0.03565044689685881,0.00047967162498869094,RAR,0.02,1,10000,2540,80,160,10000,True,test,abs
275,0.029514582999999997,0.03565044689685881,0.00047967162498869094,RAR,0.02,1,10000,2540,80,160,10000,True,10k,abs
276,0.015563263999999999,0.08843865358897475,0.002951877400913482,IF,0.06,0,10000,2540,80,160,10000,False,train,pos
277,0.015563263999999999,0.08843865358897475,0.002951877400913482,IF,0.06,0,10000,2540,80,160,10000,False,test,pos
278,0.015563263999999999,0.08843865358897475,0.002951877400913482,IF,0.06,0,10000,2540,80,160,10000,False,10k,pos
279,0.011403496,0.18070122957562704,0.012323562933723355,RAR,0.01,1,50000,2540,80,160,10000,False,train,neg
280,0.011841382,0.10946821789541053,0.004522620717034044,RAR,0.01,1,50000,2540,80,160,10000,False,test,neg
281,0.011376048,0.18054888249135212,0.012302791990952544,RAR,0.01,1,50000,2540,80,160,10000,False,10k,neg
282,0.0095993625,0.025967030608757016,0.0002544829271803991,IF,0.05,1,50000,2540,80,160,10000,False,train,pos
283,0.0095993625,0.025967030608757016,0.0002544829271803991,IF,0.05,1,50000,2540,80,160,10000,False,test,pos
284,0.0095993625,0.025967030608757016,0.0002544829271803991,IF,0.05,1,50000,2540,80,160,10000,False,10k,pos
285,0.03532188,0.0738908541818748,0.0020606083054445245,RAR,0.02,0,10000,2540,80,160,10000,True,train,neg
286,0.03532188,0.0738908541818748,0.0020606083054445245,RAR,0.02,0,10000,2540,80,160,10000,True,test,neg
287,0.03532188,0.0738908541818748,0.0020606083054445245,RAR,0.02,0,10000,2540,80,160,10000,True,10k,neg
288,0.012655696999999999,0.04992105089276015,0.0009405491821745895,IF,0.03,0,50000,2540,80,160,10000,False,train,pos
289,0.015073703,0.02626666695500061,0.000260389823318262,IF,0.03,0,50000,2540,80,160,10000,False,test,pos
290,0.012655696999999999,0.04992105089276015,0.0009405491821745895,IF,0.03,0,50000,2540,80,160,10000,False,10k,pos
291,0.016435476,0.07434710691525998,0.0020861340832263172,RAR,0.08,0,10000,2540,80,160,10000,False,train,neg
292,0.016435476,0.07434710691525998,0.0020861340832263172,RAR,0.08,0,10000,2540,80,160,10000,False,test,neg
293,0.01695574,0.06881004693289286,0.0017869721331402087,RAR,0.08,0,10000,2540,80,160,10000,False,10k,neg
294,0.02330616,0.026764767847212097,0.0002703591257001472,random,0.05,0,50000,2540,80,160,10000,True,train,neg
295,0.031152496000000002,0.030607201008546737,0.00035355851673866295,random,0.05,0,50000,2540,80,160,10000,True,test,neg
296,0.02330616,0.026764767847212097,0.0002703591257001472,random,0.05,0,50000,2540,80,160,10000,True,10k,neg
297,0.035522494,0.045852571672173215,0.0007934900195695423,IF,0.02,0,10000,2540,80,160,10000,True,train,neg
298,0.035522494,0.045852571672173215,0.0007934900195695423,IF,0.02,0,10000,2540,80,160,10000,True,test,neg
299,0.03587786,0.04570993125252521,0.0007885608434518839,IF,0.02,0,10000,2540,80,160,10000,True,10k,neg
300,0.030743772000000003,0.031132633086286263,0.0003658017496937112,IF,0.02,0,10000,2540,80,160,10000,True,train,pos
301,0.030743772000000003,0.031132633086286263,0.0003658017496937112,IF,0.02,0,10000,2540,80,160,10000,True,test,pos
302,0.030743772000000003,0.031132633086286263,0.0003658017496937112,IF,0.02,0,10000,2540,80,160,10000,True,10k,pos
303,0.032161146,0.05022157170076152,0.000951907331667666,IF,0.02,1,10000,2540,80,160,10000,True,train,abs
304,0.032161146,0.05022157170076152,0.000951907331667666,IF,0.02,1,10000,2540,80,160,10000,True,test,abs
305,0.03440691,0.052731532336613963,0.0010494333350985212,IF,0.02,1,10000,2540,80,160,10000,True,10k,abs
306,0.014377922,0.0077641210474655095,2.2750904488972158e-05,random,0.01,1,50000,2540,80,160,10000,True,train,abs
307,0.014817076,0.008201475321420402,2.5386219842867733e-05,random,0.01,1,50000,2540,80,160,10000,True,test,abs
308,0.014377922,0.0077641210474655095,2.2750904488972158e-05,random,0.01,1,50000,2540,80,160,10000,True,10k,abs
309,0.023767151,0.025829435248718374,0.00025179313956849754,IF,0.0,0,50000,2540,80,160,10000,True,train,pos
310,0.031152496000000002,0.030607201008546737,0.00035355851673866295,IF,0.0,0,50000,2540,80,160,10000,True,test,pos
311,0.023767151,0.025829435248718374,0.00025179313956849754,IF,0.0,0,50000,2540,80,160,10000,True,10k,pos
312,0.029011821,0.030577926971678868,0.00035288252317630284,RAR,0.0,0,10000,2540,80,160,10000,True,train,neg
313,0.031496382999999996,0.03177065071297384,0.00038094852095677586,RAR,0.0,0,10000,2540,80,160,10000,True,test,neg
314,0.029011821,0.030577926971678868,0.00035288252317630284,RAR,0.0,0,10000,2540,80,160,10000,True,10k,neg
315,0.012135096000000001,0.02488739968225825,0.0002337615707160649,random,0.01,0,50000,2540,80,160,10000,False,train,pos
316,0.015073703,0.02626666695500061,0.000260389823318262,random,0.01,0,50000,2540,80,160,10000,False,test,pos
317,0.012135096000000001,0.02488739968225825,0.0002337615707160649,random,0.01,0,50000,2540,80,160,10000,False,10k,pos
318,0.019158162,0.18219746242245605,0.012528489686936378,RAR,0.08,1,10000,2540,80,160,10000,False,train,pos
319,0.019158162,0.18219746242245605,0.012528489686936378,RAR,0.08,1,10000,2540,80,160,10000,False,test,pos
320,0.019158162,0.18219746242245605,0.012528489686936378,RAR,0.08,1,10000,2540,80,160,10000,False,10k,pos
321,0.014467641000000002,0.009266206128303313,3.240544470347935e-05,random,0.05,1,50000,2540,80,160,10000,True,train,neg
322,0.014467641000000002,0.009266206128303313,3.240544470347935e-05,random,0.05,1,50000,2540,80,160,10000,True,test,neg
323,0.014846873500000001,0.009644343089510805,3.5104223838510994e-05,random,0.05,1,50000,2540,80,160,10000,True,10k,neg
324,0.03532188,0.0738908541818748,0.0020606083054445245,RAR,0.02,0,10000,2540,80,160,10000,True,train,pos
325,0.03532188,0.0738908541818748,0.0020606083054445245,RAR,0.02,0,10000,2540,80,160,10000,True,test,pos
326,0.03532188,0.0738908541818748,0.0020606083054445245,RAR,0.02,0,10000,2540,80,160,10000,True,10k,pos
327,0.024191353,0.02621340523320503,0.00025933489318595083,random,0.01,0,50000,2540,80,160,10000,True,train,neg
328,0.031152496000000002,0.030607201008546737,0.00035355851673866295,random,0.01,0,50000,2540,80,160,10000,True,test,neg
329,0.029032595,0.026613719209080962,0.0002673161593773667,random,0.01,0,50000,2540,80,160,10000,True,10k,neg
330,0.019845357,0.15290504600931984,0.00882384168261965,IF,0.08,1,10000,2540,80,160,10000,False,train,pos
331,0.019845357,0.15290504600931984,0.00882384168261965,IF,0.08,1,10000,2540,80,160,10000,False,test,pos
332,0.019845357,0.15290504600931984,0.00882384168261965,IF,0.08,1,10000,2540,80,160,10000,False,10k,pos
333,0.027361974,0.02415484740028373,0.00022020271440196132,random,0.0,1,10000,2540,80,160,10000,True,train,pos
334,0.03267006,0.02771657621445742,0.00028993005298328793,random,0.0,1,10000,2540,80,160,10000,True,test,pos
335,0.027361974,0.02415484740028373,0.00022020271440196132,random,0.0,1,10000,2540,80,160,10000,True,10k,pos
336,0.027361974,0.02415484740028373,0.00022020271440196132,IF,0.0,1,10000,2540,80,160,10000,True,train,abs
337,0.03267006,0.02771657621445742,0.00028993005298328793,IF,0.0,1,10000,2540,80,160,10000,True,test,abs
338,0.027361974,0.02415484740028373,0.00022020271440196132,IF,0.0,1,10000,2540,80,160,10000,True,10k,abs
339,0.02121819,0.20539131722391496,0.01592128923827394,IF,0.02,1,10000,2540,80,160,10000,False,train,abs
340,0.020796396,0.20583687874915288,0.015990441221254745,IF,0.02,1,10000,2540,80,160,10000,False,test,abs
341,0.020796396,0.20583687874915288,0.015990441221254745,IF,0.02,1,10000,2540,80,160,10000,False,10k,abs
342,0.023767151,0.025829435248718374,0.00025179313956849754,IF,0.0,0,50000,2540,80,160,10000,True,train,neg
343,0.031152496000000002,0.030607201008546737,0.00035355851673866295,IF,0.0,0,50000,2540,80,160,10000,True,test,neg
344,0.023767151,0.025829435248718374,0.00025179313956849754,IF,0.0,0,50000,2540,80,160,10000,True,10k,neg
345,0.029011821,0.030577926971678868,0.00035288252317630284,RAR,0.0,0,10000,2540,80,160,10000,True,train,abs
346,0.031496382999999996,0.03177065071297384,0.00038094852095677586,RAR,0.0,0,10000,2540,80,160,10000,True,test,abs
347,0.029011821,0.030577926971678868,0.00035288252317630284,RAR,0.0,0,10000,2540,80,160,10000,True,10k,abs
348,0.0143993255,0.007888887364170734,2.348797535395246e-05,IF,0.0,1,50000,2540,80,160,10000,True,train,abs
349,0.014881095,0.0081200584936249,2.4884698732750852e-05,IF,0.0,1,50000,2540,80,160,10000,True,test,abs
350,0.0143993255,0.007888887364170734,2.348797535395246e-05,IF,0.0,1,50000,2540,80,160,10000,True,10k,abs
351,0.03881736,0.0688038827342212,0.00178665198344255,RAR,0.06,0,10000,2540,80,160,10000,True,train,neg
352,0.03881736,0.0688038827342212,0.00178665198344255,RAR,0.06,0,10000,2540,80,160,10000,True,test,neg
353,0.03881736,0.0688038827342212,0.00178665198344255,RAR,0.06,0,10000,2540,80,160,10000,True,10k,neg
354,0.014546806,0.0247288463907944,0.00023079254993907324,random,0.08,0,10000,2540,80,160,10000,False,train,abs
355,0.014889568999999998,0.02527703401218656,0.00024113835698206748,random,0.08,0,10000,2540,80,160,10000,False,test,abs
356,0.014546806,0.0247288463907944,0.00023079254993907324,random,0.08,0,10000,2540,80,160,10000,False,10k,abs
357,0.016435476,0.07434710691525998,0.0020861340832263172,RAR,0.08,0,10000,2540,80,160,10000,False,train,abs
358,0.016435476,0.07434710691525998,0.0020861340832263172,RAR,0.08,0,10000,2540,80,160,10000,False,test,abs
359,0.01695574,0.06881004693289286,0.0017869721331402087,RAR,0.08,0,10000,2540,80,160,10000,False,10k,abs
360,0.012135096000000001,0.02488739968225825,0.0002337615707160649,random,0.01,0,50000,2540,80,160,10000,False,train,abs
361,0.015073703,0.02626666695500061,0.000260389823318262,random,0.01,0,50000,2540,80,160,10000,False,test,abs
362,0.012135096000000001,0.02488739968225825,0.0002337615707160649,random,0.01,0,50000,2540,80,160,10000,False,10k,abs
363,0.01115922,0.13673495164706906,0.007056236926624798,IF,0.01,1,50000,2540,80,160,10000,False,train,neg
364,0.01115922,0.13673495164706906,0.007056236926624798,IF,0.01,1,50000,2540,80,160,10000,False,test,neg
365,0.01115922,0.13673495164706906,0.007056236926624798,IF,0.01,1,50000,2540,80,160,10000,False,10k,neg
366,0.012122661000000002,0.026079089148558842,0.0002566840657689668,random,0.0,0,50000,2540,80,160,10000,False,train,neg
367,0.015073703,0.02626666695500061,0.000260389823318262,random,0.0,0,50000,2540,80,160,10000,False,test,neg
368,0.012122661000000002,0.026079089148558842,0.0002566840657689668,random,0.0,0,50000,2540,80,160,10000,False,10k,neg
369,0.027950969,0.026028616404685054,0.00025569146881670475,random,0.06,1,10000,2540,80,160,10000,True,train,abs
370,0.027950969,0.026028616404685054,0.00025569146881670475,random,0.06,1,10000,2540,80,160,10000,True,test,abs
371,0.028509642999999998,0.025650872846680804,0.0002483238126271116,random,0.06,1,10000,2540,80,160,10000,True,10k,abs
372,0.012122661000000002,0.026079089148558842,0.0002566840657689668,random,0.0,0,50000,2540,80,160,10000,False,train,pos
373,0.015073703,0.02626666695500061,0.000260389823318262,random,0.0,0,50000,2540,80,160,10000,False,test,pos
374,0.012122661000000002,0.026079089148558842,0.0002566840657689668,random,0.0,0,50000,2540,80,160,10000,False,10k,pos
375,0.013241547,0.03691463436053391,0.0005142937114890303,IF,0.06,0,50000,2540,80,160,10000,False,train,abs
376,0.013241547,0.03691463436053391,0.0005142937114890303,IF,0.06,0,50000,2540,80,160,10000,False,test,abs
377,0.014721993000000001,0.030976585405794663,0.0003621438865373282,IF,0.06,0,50000,2540,80,160,10000,False,10k,abs
378,0.033191875,0.04359009309843803,0.0007171164170620175,IF,0.06,1,10000,2540,80,160,10000,True,train,abs
379,0.033191875,0.04359009309843803,0.0007171164170620175,IF,0.06,1,10000,2540,80,160,10000,True,test,abs
380,0.033191875,0.04359009309843803,0.0007171164170620175,IF,0.06,1,10000,2540,80,160,10000,True,10k,abs
381,0.027285153,0.032446679544648534,0.0003973329584800063,IF,0.06,0,50000,2540,80,160,10000,True,train,pos
382,0.027285153,0.032446679544648534,0.0003973329584800063,IF,0.06,0,50000,2540,80,160,10000,True,test,pos
383,0.028855296000000002,0.03106212684976885,0.0003641467595899266,IF,0.06,0,50000,2540,80,160,10000,True,10k,pos
384,0.025500545,0.030123706916220194,0.0003424765965611221,IF,0.06,0,50000,2540,80,160,10000,True,train,neg
385,0.025500545,0.030123706916220194,0.0003424765965611221,IF,0.06,0,50000,2540,80,160,10000,True,test,neg
386,0.025500545,0.030123706916220194,0.0003424765965611221,IF,0.06,0,50000,2540,80,160,10000,True,10k,neg
387,0.036051795,0.04046005334693628,0.0006178271283665376,IF,0.06,0,10000,2540,80,160,10000,True,train,abs
388,0.036051795,0.04046005334693628,0.0006178271283665376,IF,0.06,0,10000,2540,80,160,10000,True,test,abs
389,0.036051795,0.04046005334693628,0.0006178271283665376,IF,0.06,0,10000,2540,80,160,10000,True,10k,abs
390,0.01499626,0.008637849331896544,2.81595247419961e-05,IF,0.06,1,50000,2540,80,160,10000,True,train,pos
391,0.015025481,0.008824590428015505,2.9390243716804498e-05,IF,0.06,1,50000,2540,80,160,10000,True,test,pos
392,0.01499626,0.008637849331896544,2.81595247419961e-05,IF,0.06,1,50000,2540,80,160,10000,True,10k,pos
393,0.029661926,0.03140885355267015,0.00037232160753449385,random,0.02,0,10000,2540,80,160,10000,True,train,neg
394,0.04517162,0.05530397904100984,0.0011543216213670735,random,0.02,0,10000,2540,80,160,10000,True,test,neg
395,0.029193102999999998,0.031311672584055365,0.0003700211989051148,random,0.02,0,10000,2540,80,160,10000,True,10k,neg
396,0.010885813999999999,0.16169040379079813,0.00986694172108313,RAR,0.07,1,50000,2540,80,160,10000,False,train,abs
397,0.01075481,0.158046505114542,0.009427224842691396,RAR,0.07,1,50000,2540,80,160,10000,False,test,abs
398,0.01075481,0.158046505114542,0.009427224842691396,RAR,0.07,1,50000,2540,80,160,10000,False,10k,abs
399,0.015055893999999998,0.022638606647513274,0.00019342538008765726,RAR,0.01,1,50000,2540,80,160,10000,True,train,pos
400,0.015321895,0.025846758058345062,0.0002521309887869565,RAR,0.01,1,50000,2540,80,160,10000,True,test,pos
401,0.016459616,0.02386046595541624,0.00021486808478360668,RAR,0.01,1,50000,2540,80,160,10000,True,10k,pos
402,0.017903883,0.024323222649654464,0.00022328333096212965,IF,0.06,1,50000,2540,80,160,10000,True,train,abs
403,0.017903883,0.024323222649654464,0.00022328333096212965,IF,0.06,1,50000,2540,80,160,10000,True,test,abs
404,0.017903883,0.024323222649654464,0.00022328333096212965,IF,0.06,1,50000,2540,80,160,10000,True,10k,abs
405,0.029468905,0.045300089460598235,0.0007744835382380983,RAR,0.09,0,50000,2540,80,160,10000,True,train,pos
406,0.029468905,0.045300089460598235,0.0007744835382380983,RAR,0.09,0,50000,2540,80,160,10000,True,test,pos
407,0.029468905,0.045300089460598235,0.0007744835382380983,RAR,0.09,0,50000,2540,80,160,10000,True,10k,pos
408,0.02840128,0.030418757549539505,0.000349218316674662,random,0.08,0,10000,2540,80,160,10000,True,train,pos
409,0.030061634,0.03130779446485809,0.00036992954634675165,random,0.08,0,10000,2540,80,160,10000,True,test,pos
410,0.02840128,0.030418757549539505,0.000349218316674662,random,0.08,0,10000,2540,80,160,10000,True,10k,pos
411,0.0143993255,0.007888887364170734,2.348797535395246e-05,RAR,0.0,1,50000,2540,80,160,10000,True,train,neg
