,mean_residual,l2_relative_error,mse,method,ratio,seed,n_iterations,num_domain,num_boundary,num_initial,n_candidate_points,hard_constrained,model_version
2172,0.029308759,0.02088244040975497,0.000164579816358688,IF,0.03,4,10000,2540,80,160,10000,True,train
2173,0.029308759,0.02088244040975497,0.000164579816358688,IF,0.03,4,10000,2540,80,160,10000,True,test
2174,0.029308759,0.02088244040975497,0.000164579816358688,IF,0.03,4,10000,2540,80,160,10000,True,10k
2175,0.01473413,0.08431114600354944,0.002682773803112152,IF,0.07,1,10000,2540,80,160,10000,False,train
2176,0.01473413,0.08431114600354944,0.002682773803112152,IF,0.07,1,10000,2540,80,160,10000,False,test
2177,0.01473413,0.08431114600354944,0.002682773803112152,IF,0.07,1,10000,2540,80,160,10000,False,10k
2178,0.02746518,0.21691316215560774,0.0177576659889413,IF,0.07,4,50000,2540,80,160,10000,False,train
2179,0.011043668000000001,0.024602315268999638,0.0002284367805584772,IF,0.07,4,50000,2540,80,160,10000,False,test
2180,0.02746518,0.21691316215560774,0.0177576659889413,IF,0.07,4,50000,2540,80,160,10000,False,10k
2181,0.029316832999999997,0.020874313394543785,0.00016445173914426774,IF,0.04,4,10000,2540,80,160,10000,True,train
2182,0.029316832999999997,0.020874313394543785,0.00016445173914426774,IF,0.04,4,10000,2540,80,160,10000,True,test
2183,0.029316832999999997,0.020874313394543785,0.00016445173914426774,IF,0.04,4,10000,2540,80,160,10000,True,10k
2184,0.013512075,0.03680758821151668,0.0005113153079459407,IF,0.06,0,10000,2540,80,160,10000,False,train
2185,0.013512075,0.03680758821151668,0.0005113153079459407,IF,0.06,0,10000,2540,80,160,10000,False,test
2186,0.013512075,0.03680758821151668,0.0005113153079459407,IF,0.06,0,10000,2540,80,160,10000,False,10k
2187,0.00871926,0.031040428636488506,0.0003636381933616952,IF,0.07,1,50000,2540,80,160,10000,False,train
2188,0.00871926,0.031040428636488506,0.0003636381933616952,IF,0.07,1,50000,2540,80,160,10000,False,test
2189,0.00871926,0.031040428636488506,0.0003636381933616952,IF,0.07,1,50000,2540,80,160,10000,False,10k
2190,0.014443445,0.032303514477719064,0.00039383437527809866,IF,0.07,3,10000,2540,80,160,10000,False,train
2191,0.014443445,0.032303514477719064,0.00039383437527809866,IF,0.07,3,10000,2540,80,160,10000,False,test
2192,0.014443445,0.032303514477719064,0.00039383437527809866,IF,0.07,3,10000,2540,80,160,10000,False,10k
2193,0.014826138,0.005920585973060172,1.3229500762215573e-05,IF,0.03,3,50000,2540,80,160,10000,True,train
2194,0.014826138,0.005920585973060172,1.3229500762215573e-05,IF,0.03,3,50000,2540,80,160,10000,True,test
2195,0.014826138,0.005920585973060172,1.3229500762215573e-05,IF,0.03,3,50000,2540,80,160,10000,True,10k
2196,0.010377621,0.007053008960367506,1.8774264971883187e-05,IF,0.03,2,50000,2540,80,160,10000,True,train
2197,0.010377621,0.007053008960367506,1.8774264971883187e-05,IF,0.03,2,50000,2540,80,160,10000,True,test
2198,0.012713766000000001,0.006927723597361647,1.811319971094787e-05,IF,0.03,2,50000,2540,80,160,10000,True,10k
2199,0.0070750713,0.029827640193535843,0.00033577771014217585,IF,0.07,3,50000,2540,80,160,10000,False,train
2200,0.0070750713,0.029827640193535843,0.00033577771014217585,IF,0.07,3,50000,2540,80,160,10000,False,test
2201,0.0070750713,0.029827640193535843,0.00033577771014217585,IF,0.07,3,50000,2540,80,160,10000,False,10k
2202,0.010936513,0.02056079954314963,0.00015954899384485602,IF,0.07,2,10000,2540,80,160,10000,False,train
2203,0.010936513,0.02056079954314963,0.00015954899384485602,IF,0.07,2,10000,2540,80,160,10000,False,test
2204,0.010936513,0.02056079954314963,0.00015954899384485602,IF,0.07,2,10000,2540,80,160,10000,False,10k
2205,0.014826138,0.005920585973060172,1.3229500762215573e-05,IF,0.03,3,10000,2540,80,160,10000,True,train
2206,0.014826138,0.005920585973060172,1.3229500762215573e-05,IF,0.03,3,10000,2540,80,160,10000,True,test
2207,0.014826138,0.005920585973060172,1.3229500762215573e-05,IF,0.03,3,10000,2540,80,160,10000,True,10k
2208,0.027856205,0.031543976746757844,0.0003755320081861428,IF,0.03,0,10000,2540,80,160,10000,True,train
2209,0.027856205,0.031543976746757844,0.0003755320081861428,IF,0.03,0,10000,2540,80,160,10000,True,test
2210,0.029651301,0.02959547770393578,0.00033057102208072705,IF,0.03,0,10000,2540,80,160,10000,True,10k
2211,0.015779901000000002,0.022700452367952904,0.00019448364945978344,IF,0.02,4,50000,2540,80,160,10000,True,train
2212,0.015779901000000002,0.022700452367952904,0.00019448364945978344,IF,0.02,4,50000,2540,80,160,10000,True,test
2213,0.015779901000000002,0.022700452367952904,0.00019448364945978344,IF,0.02,4,50000,2540,80,160,10000,True,10k
2214,0.014444311999999999,0.032345119629362394,0.0003948495026416549,IF,0.06,3,10000,2540,80,160,10000,False,train
2215,0.014444311999999999,0.032345119629362394,0.0003948495026416549,IF,0.06,3,10000,2540,80,160,10000,False,test
2216,0.014444311999999999,0.032345119629362394,0.0003948495026416549,IF,0.06,3,10000,2540,80,160,10000,False,10k
2217,0.013521200000000002,0.03677127324674178,0.0005103068616794298,IF,0.07,0,10000,2540,80,160,10000,False,train
2218,0.013521200000000002,0.03677127324674178,0.0005103068616794298,IF,0.07,0,10000,2540,80,160,10000,False,test
2219,0.013521200000000002,0.03677127324674178,0.0005103068616794298,IF,0.07,0,10000,2540,80,160,10000,False,10k
2220,0.030387402999999997,0.021365454158708216,0.00017228137516027233,IF,0.07,4,10000,2540,80,160,10000,True,train
2221,0.030387402999999997,0.021365454158708216,0.00017228137516027233,IF,0.07,4,10000,2540,80,160,10000,True,test
2222,0.03266012,0.021890258805591832,0.0001808488969646089,IF,0.07,4,10000,2540,80,160,10000,True,10k
2223,0.011429861999999999,0.021326054191012904,0.00017164655393806403,IF,0.09,2,10000,2540,80,160,10000,False,train
2224,0.011429861999999999,0.021326054191012904,0.00017164655393806403,IF,0.09,2,10000,2540,80,160,10000,False,test
2225,0.011687018,0.020322157815955103,0.0001558668329672756,IF,0.09,2,10000,2540,80,160,10000,False,10k
2226,0.018837295,0.0164176526093351,0.00010172699032140258,IF,0.01,2,10000,2540,80,160,10000,True,train
2227,0.018837295,0.0164176526093351,0.00010172699032140258,IF,0.01,2,10000,2540,80,160,10000,True,test
2228,0.018837295,0.0164176526093351,0.00010172699032140258,IF,0.01,2,10000,2540,80,160,10000,True,10k
2229,0.010079358,0.11920459618164905,0.005362904626331232,IF,0.03,4,50000,2540,80,160,10000,False,train
2230,0.011043668000000001,0.024602315268999638,0.0002284367805584772,IF,0.03,4,50000,2540,80,160,10000,False,test
2231,0.010079358,0.11920459618164905,0.005362904626331232,IF,0.03,4,50000,2540,80,160,10000,False,10k
2232,0.030502328999999998,0.021450593163491176,0.00017365715586078635,IF,0.06,4,10000,2540,80,160,10000,True,train
2233,0.030502328999999998,0.021450593163491176,0.00017365715586078635,IF,0.06,4,10000,2540,80,160,10000,True,test
2234,0.031292085,0.0211297792263671,0.00016850158507355302,IF,0.06,4,10000,2540,80,160,10000,True,10k
2235,0.030436117000000002,0.02141292469325866,0.00017304778754911526,IF,0.01,4,10000,2540,80,160,10000,True,train
2236,0.030436117000000002,0.02141292469325866,0.00017304778754911526,IF,0.01,4,10000,2540,80,160,10000,True,test
